object_id,period_days,duration_hours,depth_ppm,planet_radius_rearth,planet_mass_earth,score,label_raw,stellar_teff_k,stellar_radius_rsun,stellar_logg,stellar_mass_msun,stellar_metallicity,impact_parameter,semi_major_axis_au,inclination_deg,equilibrium_temp_k,insolation_flux,distance_ratio,stellar_density,transit_epoch,eccentricity,longitude_periastron,transit_ingress_hours,radius_ratio,stellar_luminosity,stellar_age_gyr,fp_flag_nt,fp_flag_ss,fp_flag_co,fp_flag_ec,mission,label,stellar_distance_pc,planet_radius_jupiter,planet_mass_jupiter,discovery_year,discovery_method,duty_cycle,transit_frequency,planet_radius_from_depth,mission_encoded,stellar_radius_solar,stellar_mass_solar,transit_depth_mag,habitable_zone_inner,habitable_zone_outer,in_habitable_zone,transit_snr,has_radius_measurement,has_mass_measurement,has_stellar_parameters,multi_planet_system,binary_label
K08233.01,14.395425,5.12,115.4,0.85,1.0,0.009,FALSE POSITIVE,5715.0,0.782,4.586,0.872,-0.4,0.398,0.1102,88.86,672.0,48.08,19.96,0.72559,140.977,0.0,0.0,0.0,0.010742439201596628,1.0,4.6,0.0,0.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.014819523100799967,0.06946651453499984,0.008400587455648563,0,0.782,0.872,0.0001253011880466878,0.0,0.0,False,10.742439201596628,True,False,True,False,not_exoplanet
K01668.01,10.10176739,2.1267,601.7,26.09,1.0,0.0,FALSE POSITIVE,6058.0,0.867,4.54,0.95,-0.4,1.251,0.09,82.1,829.0,111.86,9.1,0.13982,131.80667,0.0,0.0,0.0,0.024529573987332107,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.008771979850547718,0.09899257836702179,0.021267140647016937,0,0.867,0.95,0.0006534840948146394,0.0,0.0,False,24.529573987332107,True,False,True,False,not_exoplanet
K04744.01,3.39155966,3.87,28.4,0.49,1.0,0.823,FALSE POSITIVE,5896.0,0.914,4.516,1.0,-0.1,0.182,0.0442,88.43,1183.0,462.47,6.64,0.48191,134.1211,0.0,0.0,0.0,0.005329165037789691,1.0,4.6,0.0,0.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.04754449756605491,0.2948495973088676,0.004870856844539777,0,0.914,1.0,3.083534607916067e-05,0.0,0.0,False,5.329165037789691,True,False,True,False,not_exoplanet
K01231.02,10.42360821,5.404,878.3,1.67,1.0,0.0,FALSE POSITIVE,4260.0,0.58,4.663,0.565,-0.44,0.001,0.0772,89.99,515.0,16.64,15.14,0.60377,138.01504,0.0,0.0,0.0,0.029636126602509985,1.0,4.6,0.0,0.0,1.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.021601604946226836,0.09593606933927537,0.01718895342945579,0,0.58,0.565,0.00095402112837306,0.0,0.0,False,29.636126602509986,True,False,True,False,not_exoplanet
K05463.01,1.20608769,2.2272,1660.6,44.46,1.0,0.0,FALSE POSITIVE,5657.0,1.355,4.186,1.028,0.24,1.253,0.0224,49.19,1941.0,3353.78,1.917,0.09168,132.0861,0.0,0.0,0.0,0.04075046012010171,1.0,4.6,0.0,1.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.07694299574519328,0.8291271093232035,0.05521687346273781,0,1.355,1.028,0.0018044722099084753,0.0,0.0,False,40.75046012010171,True,False,True,False,not_exoplanet
K08136.01,160.243128,5.393,556.4,15.72,1.0,0.281,FALSE POSITIVE,5128.0,6.775,3.091,2.063,-0.08,0.258,0.7356,89.93,686.0,52.5,224.3,8.31454,162.4736,0.0,0.0,0.0,0.023588132609428835,1.0,4.6,1.0,0.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.0014022962241059928,0.006240517222055226,0.15980959842888037,0,6.775,2.063,0.0006042717483214107,0.0,0.0,False,23.588132609428833,True,False,True,False,not_exoplanet
K07794.01,1.99492332,5.898,77.7,0.94,1.0,0.0,FALSE POSITIVE,5957.0,0.971,4.498,1.083,0.07,0.772,0.0319,65.82,1451.0,1044.18,1.885,0.03185,133.4406,0.0,0.0,0.0,0.008814760348415607,1.0,4.6,1.0,0.0,0.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.12318769224673758,0.5012723997832659,0.008559132298311553,0,0.971,1.083,8.436498073160919e-05,0.0,0.0,False,8.814760348415605,True,False,True,False,not_exoplanet
K04481.01,3.74784374,3.658,116.5,1.08,1.0,0.0,FALSE POSITIVE,6122.0,0.996,4.471,1.07,-0.1,0.093,0.0483,89.32,1226.0,534.57,7.89,0.66202,134.19157,0.0,0.0,0.0,0.010793516572461451,1.0,4.6,0.0,0.0,1.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.04066782855431072,0.26682008892932124,0.010750342506171606,0,0.996,1.07,0.00012649563636817882,0.0,0.0,False,10.793516572461453,True,False,True,False,not_exoplanet
K06156.01,1.608363345,2.1988,96134.0,19.36,1.0,0.869,FALSE POSITIVE,5022.0,0.589,4.668,0.589,-1.1,0.608,0.0225,84.63,1133.0,390.1,6.491,1.99996,131.58432,0.0,0.0,0.0,0.3100548338600771,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.05696266764066713,0.621750056110611,0.1826222971435854,0,0.589,0.589,0.109739874514469,0.0,0.0,False,310.0548338600771,True,False,True,False,not_exoplanet
K04221.01,5.2438982,7.881,162.2,1.24,1.0,0.0,FALSE POSITIVE,5804.0,0.927,4.473,0.932,-0.16,0.644,0.0577,80.85,1026.0,262.14,4.047,0.04561,132.6882,0.0,0.0,0.0,0.012735776379946375,1.0,4.6,0.0,0.0,1.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.06262039945779267,0.19069782857340745,0.01180606470421029,0,0.927,0.932,0.00017612069618638958,0.0,0.0,False,12.735776379946376,True,False,True,False,not_exoplanet
K03708.01,1.433262401,6.2205,428560.0,136.47,1.0,0.0,FALSE POSITIVE,7311.0,1.959,4.013,1.442,-0.4,0.382,0.0281,82.65,2691.0,12427.14,2.9849,0.2449,132.822635,0.0,0.0,0.0,0.6546449419341754,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.18083743759632753,0.6977089465978394,1.2824494412490497,0,1.959,1.442,0.6075734072087854,0.0,0.0,False,654.6449419341756,True,False,True,False,not_exoplanet
K08160.01,345.128277,15.925,324.4,1.94,1.0,0.077,FALSE POSITIVE,6214.0,1.076,4.442,1.169,0.07,0.175,1.0148,89.94,282.0,1.5,165.8,0.72385,218.662,0.0,0.0,0.0,0.018011107683871083,1.0,4.6,1.0,0.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.0019225943247376009,0.0028974733936390842,0.019379951867845288,0,1.076,1.169,0.0003522699661018142,0.0,0.0,False,18.011107683871085,True,False,True,False,not_exoplanet
K07139.01,0.773144492,4.05643,215960.0,107.13,1.0,0.0,FALSE POSITIVE,6413.0,1.91,4.038,1.453,0.21,0.694,0.0187,71.89,2860.0,15791.97,2.232,0.35201,131.6393074,0.0,0.0,0.0,0.46471496640413895,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.21861103379194308,1.2934192901163422,0.8876055858319054,0,1.91,1.453,0.2641544499976617,0.0,0.0,False,464.7149664041389,True,False,True,False,not_exoplanet
K02767.01,1.28805834,3.419,92.6,1.08,1.0,0.0,FALSE POSITIVE,5631.0,1.132,4.33,0.998,0.24,0.214,0.0232,85.78,1736.0,2142.23,2.9,0.27891,131.9914,0.0,0.0,0.0,0.009622889378975525,1.0,4.6,0.0,1.0,1.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.11059928646813724,0.7763623501711886,0.010893110777000293,0,1.132,0.998,0.00010054382781167682,0.0,0.0,False,9.622889378975525,True,False,True,False,not_exoplanet
K00263.01,20.71927223,4.0388,224.6,2.51,1.0,0.0,FALSE POSITIVE,5729.0,1.545,4.058,0.994,-0.06,0.744,0.1475,88.43,818.0,105.78,27.1,0.87519,184.73851,0.0,0.0,0.0,0.01498666073546739,1.0,4.6,0.0,0.0,0.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.008122067776573315,0.048264243497514,0.02315439083629712,0,1.545,0.994,0.00024388374075812858,0.0,0.0,False,14.98666073546739,True,False,True,False,not_exoplanet
K04326.01,0.750744255,1.7921,170.6,17.07,1.0,0.0,FALSE POSITIVE,6187.0,0.937,4.499,1.011,-0.32,1.154,0.0162,25.83,2074.0,4387.1,1.282,0.07076,132.18261,0.0,0.0,0.0,0.013061393493804557,1.0,4.6,1.0,0.0,0.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.09946241058259359,1.3320115250165985,0.012238525703694872,0,0.937,1.011,0.00018524239815764071,0.0,0.0,False,13.061393493804555,True,False,True,False,not_exoplanet
K03637.01,21.3779536,24.872,255240.0,173.18,1.0,0.0,FALSE POSITIVE,4905.0,3.484,3.3,0.883,-0.24,0.0,0.1447,90.0,1062.0,300.32,9.592,0.03653,157.8164,0.0,0.0,0.0,0.5052128264405013,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.0484767322786842,0.04677716205727006,1.7601614873187064,0,3.484,0.883,0.3199591418477141,0.0,0.0,False,505.2128264405012,True,False,True,False,not_exoplanet
K08041.01,7.508818,6.5,70.1,1.02,1.0,0.0,FALSE POSITIVE,6293.0,1.213,4.291,1.045,-0.2,0.025,0.0763,89.84,1107.0,354.74,8.9,0.2369,138.655,0.0,0.0,0.0,0.008372574275573792,1.0,4.6,0.0,0.0,0.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.036068703933606235,0.13317675298562304,0.01015593259627101,0,1.213,1.045,7.61127757374624e-05,0.0,0.0,False,8.372574275573792,True,False,True,False,not_exoplanet
K02301.01,3.51289168,3.313,131.0,1.12,1.0,0.0,FALSE POSITIVE,5523.0,0.981,4.395,0.871,-0.02,0.373,0.0432,87.2,1161.0,429.42,7.64,0.6825,133.79619,0.0,0.0,0.0,0.011445523142259597,1.0,4.6,0.0,1.0,1.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.03929573674377192,0.28466576572608693,0.011228058202556665,0,0.981,0.871,0.00014224075979650267,0.0,0.0,False,11.445523142259596,True,False,True,False,not_exoplanet
K05823.01,0.745086745,4.29,270.0,1.29,1.0,0.0,FALSE POSITIVE,5325.0,0.75,4.607,0.84,-0.22,0.626,0.0151,61.82,1654.0,1775.23,1.325,0.07932,131.82655,0.0,0.0,0.0,0.016431676725154984,1.0,4.6,0.0,1.0,1.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.23990495227505354,1.3421256071331666,0.012323757543866238,0,0.75,0.84,0.0002931883574943083,0.0,0.0,False,16.431676725154983,True,False,True,False,not_exoplanet
K00983.02,5.177577252,2.4777,1325.4,73.82,1.0,0.0,FALSE POSITIVE,7429.0,1.796,4.143,1.634,0.08,1.341,0.069,74.76,1671.0,1846.9,5.104384,0.09385,132.9009561,0.0,0.0,0.0,0.03640604345434972,1.0,4.6,0.0,1.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.0199393451754141,0.19314052718647876,0.06538525404401209,0,1.796,1.634,0.001439989257607938,0.0,0.0,False,36.40604345434972,True,False,True,False,not_exoplanet
K01459.01,0.692015479,1.1315,4518.1,19.31,1.0,0.0,FALSE POSITIVE,3752.0,0.497,4.747,0.503,-0.08,1.267,0.0122,60.86,1057.0,294.34,2.6,0.69589,133.114177,0.0,0.0,0.0,0.06721681337284593,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.0681282930281583,1.4450543815075558,0.03340675624630443,0,0.497,0.503,0.004916579929160112,0.0,0.0,False,67.21681337284593,True,False,True,False,not_exoplanet
K07661.01,0.673684895,1.161,51.1,0.7,1.0,0.0,FALSE POSITIVE,5645.0,0.951,4.453,0.936,0.02,0.547,0.0147,81.77,2001.0,3803.56,3.82,2.32233,131.61938,0.0,0.0,0.0,0.0071484264002646064,1.0,4.6,0.0,0.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.07180656766840528,1.484373491853339,0.00679815350665164,0,0.951,0.936,5.548253765401893e-05,0.0,0.0,False,7.148426400264606,True,False,True,False,not_exoplanet
K02211.01,0.805259637,0.9779,341.8,1.93,1.0,0.0,FALSE POSITIVE,6257.0,1.022,4.454,1.079,-0.18,0.332,0.0174,86.87,2115.0,4732.34,6.08,6.56755,132.100758,0.0,0.0,0.0,0.018487833837418595,1.0,4.6,0.0,0.0,0.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.050599622110866244,1.2418354951025565,0.018894566181841804,0,1.022,1.079,0.00037116807102377265,0.0,0.0,False,18.4878338374186,True,False,True,False,not_exoplanet
K03070.01,5.07538255,1.7,163.1,1.74,1.0,0.0,FALSE POSITIVE,5933.0,1.118,4.334,0.983,-0.1,0.919,0.0575,84.65,1154.0,419.23,9.85,0.70119,133.92978,0.0,0.0,0.0,0.012771061036577972,1.0,4.6,0.0,0.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.013956255047874833,0.19702948302882117,0.014278046238894174,0,1.118,0.983,0.00017709801773198918,0.0,0.0,False,12.77106103657797,True,False,True,False,not_exoplanet
K03902.01,2.69634575,3.785,185.2,1.46,1.0,0.0,FALSE POSITIVE,5418.0,1.051,4.335,0.871,0.1,0.54,0.0362,83.43,1287.0,650.06,4.72,0.2734,132.9969,0.0,0.0,0.0,0.0136088206689632,1.0,4.6,0.0,1.0,1.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.05848965524296479,0.3708723185815469,0.014302870523080323,0,1.051,0.871,0.00020109696727521077,0.0,0.0,False,13.608820668963201,True,False,True,False,not_exoplanet
K01548.01,2.139325409,2.8056,6897.8,11.61,1.0,0.0,FALSE POSITIVE,4765.0,0.666,4.642,0.717,-0.24,1.019,0.029,72.53,1007.0,243.34,3.4,0.16177,135.062261,0.0,0.0,0.0,0.08305299512961589,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.05464339343056902,0.46743706955148867,0.05531329475632419,0,0.666,0.717,0.007515140060261427,0.0,0.0,False,83.0529951296159,True,False,True,False,not_exoplanet
K06814.01,2.19635512,9.65516,266550.0,82.04,1.0,0.0,FALSE POSITIVE,6438.0,1.273,4.182,0.899,-0.82,0.702,0.0319,75.02,1793.0,2448.43,2.7144,0.07843,133.515028,0.0,0.0,0.0,0.5162848051221341,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.18316634212291374,0.45529977866238674,0.6572305569204767,0,1.273,0.899,0.33657371772228245,0.0,0.0,False,516.2848051221341,True,False,True,False,not_exoplanet
K07210.01,80.7060641,6.8899,11852.0,15.47,1.0,0.0,FALSE POSITIVE,6053.0,0.949,4.494,1.025,-0.16,0.956,0.3687,89.04,428.0,7.96,57.117,0.54118,139.436835,0.0,0.0,0.0,0.10886689120205463,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.0035570953666004216,0.012390642650605977,0.10331467975074984,0,0.949,1.025,0.012945010065243255,0.0,0.0,False,108.86689120205463,True,False,True,False,not_exoplanet
K08252.01,1.99638423,2.4,29.4,0.59,1.0,0.0,FALSE POSITIVE,6249.0,1.076,4.428,1.13,-0.04,0.223,0.0324,87.96,1590.0,1505.17,6.251,1.15936,131.5598,0.0,0.0,0.0,0.005422176684690383,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.050090557968392686,0.5009055796839269,0.005834262112726853,0,1.076,1.13,3.192111366251273e-05,0.0,0.0,False,5.422176684690383,True,False,True,False,not_exoplanet
K02929.01,10.06478627,2.86,285.7,1.49,1.0,0.0,FALSE POSITIVE,5438.0,0.82,4.574,0.92,0.02,0.729,0.0888,87.81,729.0,66.74,19.06,1.29391,135.24121,0.0,0.0,0.0,0.016902662512160622,1.0,4.6,0.0,1.0,1.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.011839959982246762,0.09935630754332947,0.013860183259971709,0,0.82,0.92,0.0003102391534730922,0.0,0.0,False,16.90266251216062,True,False,True,False,not_exoplanet
K07514.01,0.577844035,4.291,320.4,18.93,1.0,0.0,FALSE POSITIVE,5693.0,0.816,4.57,0.911,-0.24,1.194,0.0131,11.94,1980.0,3647.63,1.221,0.10306,131.88058,0.0,0.0,0.0,0.017899720668211556,1.0,4.6,0.0,1.0,1.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.3094116333080546,1.7305707759014939,0.014606172065260629,0,0.816,0.911,0.000347925620665803,0.0,0.0,False,17.899720668211557,True,False,True,False,not_exoplanet
K07053.01,0.530972263,3.653,48.6,9.32,1.0,0.0,FALSE POSITIVE,6185.0,0.991,4.472,1.06,-0.18,1.079,0.0131,8.18,2373.0,7495.0,1.09,0.08699,131.7212,0.0,0.0,0.0,0.0069713700231733506,1.0,4.6,0.0,0.0,1.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.2866596693268954,1.8833375482741552,0.00690862769296479,0,0.991,1.06,5.2768061825484355e-05,0.0,0.0,False,6.971370023173351,True,False,True,False,not_exoplanet
K05840.01,460.77905,15.541,239.3,4.24,1.0,0.0,FALSE POSITIVE,6126.0,2.717,3.731,1.449,0.02,0.324,1.3221,89.91,387.0,5.32,217.7,0.9198,533.8441,0.0,0.0,0.0,0.015469324484281788,1.0,4.6,1.0,0.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.0014053192450192056,0.0021702375574583956,0.04203015462379362,0,2.717,1.449,0.00025984776582401174,0.0,0.0,False,15.469324484281788,True,False,True,False,not_exoplanet
K06167.01,3.905532605,6.8091,73081.0,21.37,1.0,0.0,FALSE POSITIVE,5495.0,0.798,4.543,0.812,-0.3,0.002,0.0453,89.98,1017.0,253.21,5.5041,0.2068,133.349361,0.0,0.0,0.0,0.27033497738916434,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.07264374124972899,0.256047023834794,0.21572731195655315,0,0.798,0.812,0.08239553893762507,0.0,0.0,False,270.33497738916435,True,False,True,False,not_exoplanet
K07532.01,2.751566365,5.2403,72609.0,42.98,1.0,0.0,FALSE POSITIVE,5461.0,0.861,4.497,0.851,-0.1,1.041,0.0364,75.86,1171.0,445.35,4.26,0.1934,131.562267,0.0,0.0,0.0,0.26946057225501474,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.07935328622660111,0.36342935889899936,0.2320055527115677,0,0.861,0.851,0.08184280773333494,0.0,0.0,False,269.4605722550147,True,False,True,False,not_exoplanet
K03321.01,10.882416555,5.4674,16630.0,29.69,1.0,0.0,FALSE POSITIVE,4946.0,0.715,4.57,0.694,-0.28,1.199,0.0851,83.42,632.0,37.81,10.47,0.18333,132.677164,0.0,0.0,0.0,0.12895735729302146,1.0,4.6,0.0,1.0,1.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.02093361636930404,0.09189135473228538,0.09220451046451034,0,0.715,0.694,0.018207612529714944,0.0,0.0,False,128.95735729302146,True,False,True,False,not_exoplanet
K01712.01,10.16104834,3.0448,908.9,2.72,1.0,0.0,FALSE POSITIVE,5636.0,0.913,4.462,0.881,-0.14,0.031,0.0881,89.93,800.0,96.98,26.19,3.28983,141.51593,0.0,0.0,0.0,0.030147968422432714,1.0,4.6,0.0,0.0,0.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.012485588339073551,0.09841504208413203,0.02752509516968107,0,0.913,0.881,0.0009872743713391613,0.0,0.0,False,30.147968422432715,True,False,True,False,not_exoplanet
K03808.01,54.77145968,37.1871,7224.8,34.32,1.0,0.006,FALSE POSITIVE,5145.0,3.866,3.466,1.594,0.02,0.637,0.3299,86.29,777.0,86.12,9.863,0.00605,143.74319,0.0,0.0,0.0,0.08499882352126999,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.02828959660839187,0.01825768394420121,0.3286054517332298,0,3.866,1.594,0.007872700644983107,0.0,0.0,False,84.99882352127,True,False,True,False,not_exoplanet
K02844.01,2.72288246,2.408,152.6,1.06,1.0,0.0,FALSE POSITIVE,5458.0,0.872,4.53,0.938,0.12,0.08,0.0374,89.47,1162.0,431.75,8.73,1.69513,131.90948,0.0,0.0,0.0,0.012353137253345808,1.0,4.6,0.0,0.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.03684820582866193,0.3672578654019461,0.010771935684917544,0,0.872,0.938,0.00016569598777146834,0.0,0.0,False,12.353137253345807,True,False,True,False,not_exoplanet
K03792.01,2.723858181,1.4313,5497.0,7.13,1.0,0.0,FALSE POSITIVE,4416.0,0.733,4.57,0.728,0.4,0.913,0.0344,83.95,900.0,154.53,8.67,1.66376,133.57632,0.0,0.0,0.0,0.07414175611623992,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.021894495247952117,0.3671263089155668,0.054345907233203865,0,0.733,0.728,0.005984756131466894,0.0,0.0,False,74.14175611623993,True,False,True,False,not_exoplanet
K04240.01,3.1339356,4.477,203.7,1.58,1.0,0.0,FALSE POSITIVE,6137.0,1.018,4.46,1.086,-0.06,0.768,0.0432,77.85,1315.0,704.95,3.65,0.09349,133.5458,0.0,0.0,0.0,0.01427235089254745,1.0,4.6,0.0,1.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.05952313336198316,0.3190876034593691,0.014529253208613304,0,1.018,1.086,0.00022118699356945735,0.0,0.0,False,14.272350892547449,True,False,True,False,not_exoplanet
K06688.01,1.620813697,5.9968,121320.0,43.95,1.0,0.0,FALSE POSITIVE,5757.0,1.177,4.209,0.818,-0.4,0.636,0.0253,75.92,1733.0,2127.67,2.616,0.12892,132.727367,0.0,0.0,0.0,0.3483102065687998,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.15416125069102662,0.6169740555937565,0.4099611131314774,0,1.177,0.818,0.14042314660777497,0.0,0.0,False,348.31020656879986,True,False,True,False,not_exoplanet
K06792.01,4.238855579,5.2235,68002.0,38.01,1.0,0.0,FALSE POSITIVE,5655.0,0.804,4.482,0.716,-0.72,1.031,0.0459,80.56,1044.0,280.82,6.283,0.2611,135.201464,0.0,0.0,0.0,0.26077193100485335,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.05134542314005393,0.23591273195391874,0.2096606325279021,0,0.804,0.716,0.0764625490235653,0.0,0.0,False,260.7719310048534,True,False,True,False,not_exoplanet
K04375.01,0.638437699,0.3028,286.8,2.48,1.0,0.0,FALSE POSITIVE,5073.0,0.824,4.571,0.922,0.48,0.904,0.0141,83.43,1709.0,2024.34,7.91,22.97233,131.592552,0.0,0.0,0.0,0.01693517050401324,1.0,4.6,1.0,0.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.019761782060220518,1.5663235450637134,0.01395458049530691,0,0.824,0.922,0.0003114338052673765,0.0,0.0,False,16.93517050401324,True,False,True,False,not_exoplanet
K06624.01,26.2402438,3.024,174.0,1.16,1.0,0.112,FALSE POSITIVE,5649.0,0.875,4.45,0.787,-0.42,0.36,0.1597,89.67,583.0,27.36,62.7,6.77994,151.5242,0.0,0.0,0.0,0.013190905958272919,1.0,4.6,0.0,0.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.0048017846541502035,0.0381094020170651,0.011542042713488803,0,0.875,0.787,0.0001889345374094006,0.0,0.0,False,13.19090595827292,True,False,True,False,not_exoplanet
K00996.01,25.9518536,14.755,2017.9,24.6,1.0,0.0,FALSE POSITIVE,5198.0,0.742,4.604,0.813,-0.18,1.25,0.1598,75.84,494.0,14.09,5.11,0.00375,154.88278,0.0,0.0,0.0,0.044921041840099825,1.0,4.6,0.0,1.0,1.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.0236897015582219,0.038532893080130505,0.03333141304535407,0,0.742,0.813,0.0021931205815283582,0.0,0.0,False,44.92104184009983,True,False,True,False,not_exoplanet
K06235.01,2.053866175,4.8045,5021.3,158.25,1.0,0.0,FALSE POSITIVE,5051.0,4.089,3.22,1.014,-0.42,1.265,0.0318,51.71,2528.0,9631.57,2.042,0.03819,132.944062,0.0,0.0,0.0,0.0708611318001625,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.09746861915187828,0.4868866395348275,0.2897511679308645,0,4.089,1.014,0.005465540777592266,0.0,0.0,False,70.8611318001625,True,False,True,False,not_exoplanet
K03601.01,2.33211505,2.96723,105950.0,140.22,1.0,0.0,FALSE POSITIVE,6384.0,1.094,4.348,0.97,-0.52,1.747,0.0341,77.38,1594.0,1530.05,8.0,1.77772,132.19683,0.0,0.0,0.0,0.3254996159751959,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.0530139297087137,0.4287953117921862,0.3560965798768643,0,1.094,0.97,0.12159548120684231,0.0,0.0,False,325.4996159751959,True,False,True,False,not_exoplanet
K02891.01,2.023126394,1.2771,72.2,0.92,1.0,0.0,FALSE POSITIVE,6349.0,1.059,4.422,1.077,-0.22,0.391,0.0321,88.01,1607.0,1582.75,11.26,6.60315,132.07328,0.0,0.0,0.0,0.008497058314499201,1.0,4.6,0.0,1.0,1.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.026302113480310807,0.49428449105587613,0.008998384755054654,0,1.059,1.077,7.839298400427879e-05,0.0,0.0,False,8.497058314499201,True,False,True,False,not_exoplanet
K01786.01,24.68662378,15.168,8052.3,48.04,1.0,0.0,FALSE POSITIVE,4648.0,5.132,2.996,0.95,0.14,0.643,0.1633,86.62,1149.0,412.55,10.9,0.04024,137.53976,0.0,0.0,0.0,0.08973460870812332,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.025600908639115655,0.04050776683404376,0.46051801189008884,0,5.132,0.95,0.008778063062575722,0.0,0.0,False,89.7346087081233,True,False,True,False,not_exoplanet
K04624.01,14.0801852,3.402,90.7,1.04,1.0,0.0,FALSE POSITIVE,5984.0,1.089,4.421,1.142,0.24,0.308,0.1193,89.42,798.0,95.62,30.4,2.67453,137.3331,0.0,0.0,0.0,0.009523654760647302,1.0,4.6,0.0,0.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.010067339171078517,0.07102179309402833,0.01037126003434491,0,1.089,1.142,9.848073994063333e-05,0.0,0.0,False,9.523654760647302,True,False,True,False,not_exoplanet
K06659.01,76.01811375,13.4849,80671.0,63.58,1.0,0.0,FALSE POSITIVE,6703.0,1.892,4.018,1.365,-0.26,0.788,0.3894,89.0,652.0,42.65,44.965,0.29761,139.943296,0.0,0.0,0.0,0.28402640722299044,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.007391275652815488,0.0131547594470535,0.5373779624658979,0,1.892,1.365,0.09132259989498374,0.0,0.0,False,284.0264072229905,True,False,True,False,not_exoplanet
